Destino,Origem,Classificacao,Danos,Data,Municipio,Estado,Regiao,Tipo_de_Aerodromo,Tipo_de_Ocorrencia,Lesoes_Desconhecidas_Passageiros,Lesoes_Desconhecidas_Terceiros,Lesoes_Desconhecidas_Tripulantes,Lesoes_Fatais_Passageiros,Lesoes_Fatais_Terceiros,Lesoes_Fatais_Tripulantes,Lesoes_Graves_Passageiros,Lesoes_Graves_Terceiros,Lesoes_Graves_Tripulantes,Lesoes_Leves_Passageiros,Lesoes_Leves_Terceiros,Lesoes_Leves_Tripulantes,Total_Lesoes,Atualizacao
,,Incidente,Sem Registro,2012-05-02,Sem Registro,ES,Sudeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-02,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-02,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-05-02,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-05-02,Sem Registro,ES,Sudeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-05-01,Sem Registro,SP,Sudeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2012-04-30,Sem Registro,BA,Nordeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-12,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-12,Sem Registro,RJ,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-12,Sem Registro,DF,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-11,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-10,Sem Registro,MG,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-02-10,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-10,Sem Registro,MG,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-09,Sem Registro,GO,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-09,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSOK,SSOK,Acidente,Sem Registro,2012-02-08,BELA VISTA DO PARAISO,PR,Sul,Sem Registro,CTOL,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
SDAM,SSCP,Acidente,Sem Registro,2012-02-12,CAMPINAS,SP,Sudeste,Sem Registro,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSUA,SSUA,Acidente,Sem Registro,2012-02-08,SONORA,MS,Centro-Oeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-07,Sem Registro,SP,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBE,SBSP,Acidente,Substancial,2012-02-09,BELÉM,PA,Norte,-,FUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-11-25,Sem Registro,RS,Sul,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-24,Sem Registro,RS,Sul,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-24,Sem Registro,AP,Norte,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Substancial,2011-11-24,Sem Registro,SP,Sudeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Substancial,2011-11-24,Sem Registro,SP,Sudeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-11-24,Sem Registro,PR,Sul,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-23,Sem Registro,MS,Centro-Oeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2011-11-23,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-23,Sem Registro,SP,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-23,Sem Registro,SC,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-22,Sem Registro,AM,Norte,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-11-22,Sem Registro,RR,Norte,Sem Registro,SCF-PP,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-22,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-22,Sem Registro,RJ,Sudeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-11-20,Sem Registro,MT,Centro-Oeste,Sem Registro,LOC-I,0,0,0,0,0,0,0,0,1,0,0,0,1,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-20,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Substancial,2011-11-20,Sem Registro,SP,Sudeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-19,Sem Registro,GO,Centro-Oeste,Sem Registro,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-19,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-08-30,Sem Registro,SP,Sudeste,Sem Registro,CTOL,0,0,0,2,0,1,0,0,0,0,0,0,3,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-08-29,Sem Registro,CE,Nordeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-08-29,Sem Registro,CE,Nordeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-08-29,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2011-08-28,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-08-27,Sem Registro,DF,Centro-Oeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-08-27,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-08-26,Sem Registro,PB,Nordeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-08-26,Sem Registro,RJ,Sudeste,Sem Registro,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-08-26,Sem Registro,PE,Nordeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-08-25,Sem Registro,RS,Sul,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-08-25,Sem Registro,GO,Centro-Oeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-08-25,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-08-25,Sem Registro,SP,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2011-08-24,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-08-24,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-04-30,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-08-23,Sem Registro,PE,Nordeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-29,Sem Registro,BA,Nordeste,Sem Registro,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-28,Macapá,AP,Norte,Público,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-28,Macapá,AP,Norte,Público,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-28,Sem Registro,PE,Nordeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-04-27,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSV,SBSV,Acidente,Sem Registro,2012-04-27,SÃO SEBASTIÃO DO PASSÉ,BA,Nordeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-27,Sem Registro,MG,Sudeste,Sem Registro,F-NI,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-27,Sem Registro,SP,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-04-27,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-07,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-02-07,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-04-27,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-04-26,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-25,Sem Registro,MG,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDIM,SDCO,Acidente,Sem Registro,2012-04-26,GUARUJÁ,SP,Sudeste,Sem Registro,CTOL,0,0,0,0,0,2,0,0,0,0,0,0,2,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2012-02-07,Sem Registro,RJ,Sudeste,Sem Registro,CTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBJD,SBJD,Acidente,Substancial,2012-02-07,JUNDIAÍ,SP,Sudeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBJD,SBJD,Acidente,Substancial,2012-02-07,JUNDIAÍ,SP,Sudeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGL,LEMD,Acidente,Sem Registro,2012-02-07,RIO DE JANEIRO,RJ,Sudeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,1,7,0,0,8,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-06,Sem Registro,SP,Sudeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDSE,SDSE,Acidente,Sem Registro,2012-02-07,QUELUZITO,MG,Sudeste,Sem Registro,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
XXXX,XXXX,Acidente,Sem Registro,2012-02-06,ÁREA RURAL,SP,Sudeste,Sem Registro,LOC-I,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-06,Sem Registro,SP,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-02-06,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-15,Sem Registro,CE,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-06,Sem Registro,SP,Sudeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-06,Sem Registro,MT,Centro-Oeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
XXXX,XXXX,Acidente,Substancial,2012-02-05,CORRENTINA,BA,Nordeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-05,Sem Registro,PR,Sul,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-17,Sem Registro,CE,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-18,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-17,Sem Registro,PA,Norte,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-17,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-16,Sem Registro,GO,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-15,Sem Registro,MG,Sudeste,Sem Registro,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2011-11-16,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-16,Sem Registro,MA,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-11-16,Sem Registro,RS,Sul,Sem Registro,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-11-15,Sem Registro,MG,Sudeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-15,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-11-14,Sem Registro,BA,Nordeste,Sem Registro,LOC-G,0,0,0,1,0,0,0,0,0,0,0,0,1,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-08-23,Sem Registro,BA,Nordeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-08-22,Sem Registro,RJ,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-08-22,Sem Registro,SP,Sudeste,Sem Registro,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-08-22,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-08-20,Sem Registro,GO,Centro-Oeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-08-19,Sem Registro,PA,Norte,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2011-08-19,Sem Registro,PI,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-08-20,Sem Registro,MS,Centro-Oeste,Sem Registro,FUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-08-19,Sem Registro,RJ,Sudeste,Sem Registro,SCF-PP,0,0,0,2,0,2,0,0,0,0,0,0,4,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-08-21,Sem Registro,PE,Nordeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-08-21,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-08-21,Sem Registro,PE,Nordeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2011-08-21,Sem Registro,BA,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-08-19,Sem Registro,PA,Norte,Sem Registro,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-25,Sem Registro,PE,Nordeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-04-24,Sem Registro,MG,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-04-24,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBJD,SBJD,Acidente,Sem Registro,2012-04-20,JUNDIAÍ,SP,Sudeste,Sem Registro,LOC-I,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-25,Sem Registro,GO,Centro-Oeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,SBBH,Acidente,Sem Registro,2012-04-24,GUARULHOS,SP,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,SBBH,Acidente,Sem Registro,2012-04-24,GUARULHOS,SP,Sudeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Substancial,2012-04-23,Sem Registro,SC,Sul,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-23,Sem Registro,RS,Sul,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-04-20,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-21,Sem Registro,PA,Norte,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-21,Sem Registro,AM,Norte,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSN,SBMQ,Acidente,Sem Registro,2012-04-20,MACAPÁ,AP,Norte,Sem Registro,UNK,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-04-20,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-04-19,Sem Registro,GO,Centro-Oeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-04-19,Sem Registro,SC,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-04,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-04,Sem Registro,PA,Norte,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-02-03,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-03,Sem Registro,MS,Centro-Oeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-02-02,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-03,Sem Registro,RJ,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-02-03,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SNLF,SNLF,Acidente,Sem Registro,2012-02-02,CAMPO FLORIDO,MG,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-02,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-02,Sem Registro,PR,Sul,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-02,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-01,Sem Registro,RJ,Sudeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-01,Sem Registro,SC,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-01,Sem Registro,RJ,Sudeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-04,Sem Registro,PA,Norte,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2010-07-02,Sem Registro,BA,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-13,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-11-12,Sem Registro,MG,Sudeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-12,Sem Registro,CE,Nordeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
